2015-02-26,1204.75
2015-02-25,1192.50
2015-02-24,1204.50
2015-02-23,1208.25
2015-02-20,1208.25
2015-02-19,1209.50
2015-02-18,1206.00
2015-02-17,1209.50
2015-02-16,1229.25
2015-02-13,1232.50
2015-02-12,1222.50
2015-02-11,1234.50
2015-02-10,1234.50
2015-02-09,1238.50
2015-02-06,1241.00
2015-02-05,1259.25
2015-02-04,1268.50
2015-02-03,1264.25
2015-02-02,1272.50
2015-01-30,1260.25
2015-01-29,1268.75
2015-01-28,1288.00
2015-01-27,1288.50
2015-01-26,1281.25
2015-01-23,1294.75
2015-01-22,1295.75
2015-01-21,1293.50
2015-01-20,1288.75
2015-01-19,1273.75
2015-01-16,1277.50
2015-01-15,1259.00
2015-01-14,1235.00
2015-01-13,1231.00
2015-01-12,1226.50
2015-01-09,1217.75
2015-01-08,1215.50
2015-01-07,1210.50
2015-01-06,1210.25
2015-01-05,1200.00
2015-01-02,1172.00
2014-12-31,1199.25
2014-12-30,1206.00
2014-12-29,1185.50
2014-12-24,1177.00
2014-12-23,1175.75
2014-12-22,1195.25
2014-12-19,1195.50
2014-12-18,1199.00
2014-12-17,1195.75
2014-12-16,1202.50
2014-12-15,1209.25
2014-12-12,1217.00
2014-12-11,1216.25
2014-12-10,1229.00
2014-12-09,1227.00
2014-12-08,1193.00
2014-12-05,1194.00
2014-12-04,1209.00
2014-12-03,1204.75
2014-12-02,1195.00
2014-12-01,1194.00
2014-11-28,1182.75
2014-11-27,1194.75
2014-11-26,1197.50
2014-11-25,1199.00
2014-11-24,1197.50
2014-11-21,1203.75
2014-11-20,1196.00
2014-11-19,1192.75
2014-11-18,1192.75
2014-11-17,1182.50
2014-11-14,1169.00
2014-11-13,1161.75
2014-11-12,1164.50
2014-11-11,1156.50
2014-11-10,1162.00
2014-11-07,1154.00
2014-11-06,1145.00
2014-11-05,1142.00
2014-11-04,1166.50
2014-11-03,1167.75
2014-10-31,1173.25
2014-10-30,1202.00
2014-10-29,1223.50
2014-10-28,1229.25
2014-10-27,1228.75
2014-10-24,1232.75
2014-10-23,1232.75
2014-10-22,1243.75
2014-10-21,1250.25
2014-10-20,1244.50
2014-10-17,1234.25
2014-10-16,1237.75
2014-10-15,1237.50
2014-10-14,1234.75
2014-10-13,1229.00
2014-10-10,1219.00
2014-10-09,1226.75
2014-10-08,1217.00
2014-10-07,1211.10
2014-10-06,1195.65
2014-10-03,1195.00
2014-10-02,1211.75
2014-10-01,1216.50
2014-09-30,1210.00
2014-09-29,1217.75
2014-09-26,1213.75
2014-09-25,1213.75
2014-09-24,1217.25
2014-09-23,1222.00
2014-09-22,1213.50
2014-09-19,1219.75
2014-09-18,1220.50
2014-09-17,1236.00
2014-09-16,1232.25
2014-09-15,1234.52
2014-09-12,1231.50
2014-09-11,1241.25
2014-09-10,1251.00
2014-09-09,1255.75
2014-09-08,1259.00
2014-09-05,1266.00
2014-09-04,1271.50
2014-09-03,1265.50
2014-09-02,1267.00
2014-09-01,1286.50
2014-08-29,1285.75
2014-08-28,1292.00
2014-08-27,1282.75
2014-08-26,1286.00
2014-08-22,1277.25
2014-08-21,1275.25
2014-08-20,1295.00
2014-08-19,1296.50
2014-08-18,1296.75
2014-08-15,1296.00
2014-08-14,1313.50
2014-08-13,1312.00
2014-08-12,1316.75
2014-08-11,1307.25
2014-08-08,1309.75
2014-08-07,1305.25
2014-08-06,1306.50
2014-08-05,1284.75
2014-08-04,1290.50
2014-08-01,1291.25
2014-07-31,1285.25
2014-07-30,1294.50
2014-07-29,1299.25
2014-07-28,1304.50
2014-07-25,1294.75
2014-07-24,1292.75
2014-07-23,1308.00
2014-07-22,1310.25
2014-07-21,1311.50
2014-07-18,1307.25
2014-07-17,1302.50
2014-07-16,1301.00
2014-07-15,1310.00
2014-07-14,1306.00
2014-07-11,1335.00
2014-07-10,1340.25
2014-07-09,1322.75
2014-07-08,1323.00
2014-07-07,1313.00
2014-07-03,1317.50
2014-07-02,1317.50
2014-07-01,1327.50
2014-06-30,1315.00
2014-06-27,1317.50
2014-06-26,1311.75
2014-06-25,1316.75
2014-06-24,1323.00
2014-06-17,1267.50
2014-06-16,1276.25
2014-06-13,1273.00
2014-06-12,1265.75
2014-06-11,1262.50
2014-06-10,1259.50
2014-06-09,1253.60
2014-06-06,1247.50
2014-06-05,1252.50
2014-06-04,1245.25
2014-06-03,1242.75
2014-06-02,1247.25
2014-05-30,1250.50
2014-05-29,1255.00
2014-05-28,1263.50
2014-05-27,1275.50
2014-05-23,1291.50
2014-05-22,1298.50
2014-05-21,1287.25
2014-05-20,1295.50
2014-05-19,1302.00
2014-05-16,1291.50
2014-05-15,1299.00
2014-05-14,1305.25
2014-05-13,1296.50
2014-05-12,1298.75
2014-05-09,1291.25
2014-05-08,1287.00
2014-05-07,1296.00
2014-05-06,1306.25
2014-05-05,1281.25
2014-05-02,1281.25
2014-05-01,1278.50
2014-04-30,1288.50
2014-04-29,1297.75
2014-04-28,1299.00
2014-04-25,1301.25
2014-04-23,1285.25
2014-04-22,1286.75
2014-04-17,1299.00
2014-04-16,1301.50
2014-04-15,1298.00
2014-04-14,1325.75
2014-04-11,1318.00
2014-04-10,1320.50
2014-04-09,1301.75
2014-04-08,1314.75
2014-04-07,1299.00
2014-04-04,1297.25
2014-04-03,1284.00
2014-04-02,1292.00
2014-04-01,1283.75
2014-03-31,1291.75
2014-03-28,1294.75
2014-03-27,1296.00
2014-03-26,1304.00
2014-03-25,1313.50
2014-03-24,1310.75
2014-03-21,1336.00
2014-03-20,1327.00
2014-03-19,1338.00
2014-03-18,1355.75
2014-03-17,1378.50
2014-03-14,1385.00
2014-03-13,1368.75
2014-03-12,1366.00
2014-03-11,1346.25
2014-03-10,1344.00
2014-03-07,1335.25
2014-03-06,1345.25
2014-03-05,1337.00
2014-03-04,1334.75
2014-03-03,1349.50
2014-02-28,1326.50
2014-02-27,1333.25
2014-02-26,1331.75
2014-02-25,1339.00
2014-02-24,1334.75
2014-02-21,1323.25
2014-02-20,1316.25
2014-02-19,1320.50
2014-02-18,1320.75
2014-02-17,1327.50
2014-02-14,1320.00
2014-02-13,1296.00
2014-02-12,1289.50
2014-02-11,1282.00
2014-02-10,1277.00
2014-02-07,1259.25
2014-02-06,1256.50
2014-02-05,1254.50
2014-02-04,1250.25
2014-02-03,1262.00
2014-01-31,1251.00
2014-01-30,1242.50
2014-01-29,1264.00
2014-01-28,1251.25
2014-01-27,1260.50
2014-01-24,1267.00
2014-01-23,1263.00
2014-01-22,1241.00
2014-01-21,1238.00
2014-01-20,1255.75
2014-01-17,1250.00
2014-01-16,1241.50
2014-01-15,1236.00
2014-01-14,1251.50
2014-01-13,1248.00
2014-01-10,1244.25
2014-01-09,1226.00
2014-01-08,1221.00
2014-01-07,1227.50
2014-01-06,1246.25
2014-01-03,1234.50
2014-01-02,1225.00
2013-12-30,1204.50
2013-12-27,1214.50
2013-12-23,1199.00
2013-12-20,1195.25
2013-12-19,1196.00
2013-12-18,1230.50
2013-12-17,1231.75
2013-12-16,1234.75
2013-12-13,1232.00
2013-12-12,1225.25
2013-12-11,1260.75
2013-12-10,1266.25
2013-12-09,1237.00
2013-12-06,1233.00
2013-12-05,1222.50
2013-12-04,1227.50
2013-12-03,1217.25
2013-12-02,1229.50
2013-11-29,1253.00
2013-11-28,1245.50
2013-11-27,1245.00
2013-11-26,1247.50
2013-11-25,1243.00
2013-11-22,1246.25
2013-11-21,1240.00
2013-11-20,1257.00
2013-11-19,1275.75
2013-11-18,1283.50
2013-11-15,1287.25
2013-11-14,1286.00
2013-11-13,1272.50
2013-11-12,1281.25
2013-11-11,1282.50
2013-11-08,1285.50
2013-11-07,1307.25
2013-11-06,1319.00
2013-11-05,1307.25
2013-11-04,1320.50
2013-11-01,1306.75
2013-10-31,1324.00
2013-10-30,1354.75
2013-10-29,1349.25
2013-10-28,1361.00
2013-10-25,1347.75
2013-10-24,1344.75
2013-10-23,1331.25
2013-10-22,1333.00
2013-10-21,1317.50
2013-10-18,1316.50
2013-10-17,1319.25
2013-10-16,1273.60
2013-10-15,1270.50
2013-10-14,1285.50
2013-10-11,1265.50
2013-10-10,1298.50
2013-10-09,1304.00
2013-10-08,1329.50
2013-10-07,1323.50
2013-10-04,1309.75
2013-10-03,1316.00
2013-10-02,1306.25
